user_id,start_date,end_date,plan_type
user_29207,2023-10-21,2023-11-19,basic
user_21756,2023-12-10,2024-01-08,basic
user_26472,2023-06-22,2023-07-21,premium
user_403,2023-08-01,2023-08-30,basic
user_3978,2023-04-26,2023-05-25,premium
user_20112,2023-05-25,2023-06-23,premium
user_20042,2023-09-03,2023-10-02,premium
user_10291,2023-05-31,2023-06-29,pro
user_9644,2023-11-11,2023-12-10,basic
user_23571,2023-10-22,2023-11-20,premium
user_165,2023-09-01,2023-09-30,basic
user_4605,2023-11-12,2023-12-11,pro
user_8291,2023-08-29,2023-09-27,pro
user_20773,2023-08-21,2023-09-19,pro
user_10878,2023-09-18,2023-10-17,premium
user_29696,2023-10-10,2023-11-08,premium
user_14867,2023-12-16,2024-01-14,basic
user_18995,2023-07-02,2023-07-31,basic
user_10440,2023-06-27,2023-07-26,premium
user_13311,2023-10-12,2023-11-10,premium
user_10821,2023-10-25,2023-11-23,basic
user_25967,2023-12-21,2024-01-19,premium
user_2937,2023-08-22,2023-09-20,basic
user_12617,2023-11-28,2023-12-27,basic
user_7894,2023-10-28,2023-11-26,premium
user_29245,2023-06-13,2023-07-12,premium
user_9202,2023-07-15,2023-08-13,basic
user_24457,2023-08-29,2023-09-27,premium
user_12326,2023-11-11,2023-12-10,premium
user_8301,2023-06-12,2023-07-11,pro
user_12278,2023-05-05,2023-06-03,pro
user_6666,2023-10-29,2023-11-27,premium
user_3510,2023-06-22,2023-07-21,basic
user_21080,2023-10-30,2023-11-28,pro
user_27221,2023-04-22,2023-05-21,basic
user_21334,2023-06-18,2023-07-17,premium
user_6987,2023-07-16,2023-08-14,premium
user_2320,2023-05-02,2023-05-31,pro
user_9547,2023-10-26,2023-11-24,pro
user_11093,2023-09-09,2023-10-08,basic
user_20029,2023-10-04,2023-11-02,pro
user_8268,2023-05-16,2023-06-14,pro
user_960,2023-12-31,2024-01-29,basic
user_18973,2023-09-13,2023-10-12,basic
user_27458,2023-11-05,2023-12-04,pro
user_18086,2023-10-23,2023-11-21,premium
user_3794,2023-10-31,2023-11-29,basic
user_16396,2023-11-13,2023-12-12,pro
user_9085,2023-08-11,2023-09-09,pro
user_8028,2023-07-09,2023-08-07,basic
user_27723,2023-04-07,2023-05-06,basic
user_15859,2023-05-10,2023-06-08,basic
user_28977,2023-05-28,2023-06-26,pro
user_12083,2023-05-02,2023-05-31,pro
user_20211,2023-06-09,2023-07-08,pro
user_25304,2023-06-28,2023-07-27,basic
user_900,2023-09-21,2023-10-20,pro
user_8182,2023-05-12,2023-06-10,basic
user_6836,2023-11-10,2023-12-09,pro
user_10386,2023-11-03,2023-12-02,pro
user_301,2023-11-16,2023-12-15,premium
user_18380,2023-11-27,2023-12-26,basic
user_18291,2023-10-16,2023-11-14,basic
user_4315,2023-12-12,2024-01-10,pro
user_3609,2023-10-17,2023-11-15,premium
user_13929,2023-09-12,2023-10-11,basic
user_16410,2023-03-08,2023-04-06,basic
user_19756,2023-12-31,2024-01-29,basic
user_16513,2023-07-24,2023-08-22,basic
user_21243,2023-12-18,2024-01-16,premium
user_18418,2023-10-11,2023-11-09,pro
user_7104,2023-10-02,2023-10-31,pro
user_21438,2023-10-14,2023-11-12,basic
user_17666,2023-10-16,2023-11-14,premium
user_14114,2023-09-23,2023-10-22,pro
user_13412,2023-10-22,2023-11-20,premium
user_15222,2023-08-12,2023-09-10,premium
user_24257,2023-03-29,2023-04-27,pro
user_16353,2023-12-19,2024-01-17,premium
user_25877,2023-09-01,2023-09-30,basic
user_11015,2023-07-05,2023-08-03,basic
user_8622,2023-05-18,2023-06-16,pro
user_9548,2023-07-05,2023-08-03,basic
user_28803,2023-09-07,2023-10-06,premium
user_6763,2023-05-16,2023-06-14,pro
user_8100,2023-08-14,2023-09-12,pro
user_21864,2023-12-19,2024-01-17,pro
user_24303,2023-09-18,2023-10-17,premium
user_6554,2023-12-17,2024-01-15,pro
user_19951,2023-07-27,2023-08-25,pro
user_10510,2023-05-05,2023-06-03,premium
user_2566,2023-10-14,2023-11-12,premium
user_13350,2023-07-19,2023-08-17,basic
user_8489,2023-05-18,2023-06-16,premium
user_20723,2023-07-13,2023-08-11,premium
user_16650,2023-06-06,2023-07-05,pro
user_19524,2023-10-07,2023-11-05,pro
user_24884,2023-12-12,2024-01-10,premium
user_16961,2023-10-19,2023-11-17,premium
user_9646,2023-05-14,2023-06-12,pro
user_6112,2023-07-31,2023-08-29,premium
user_23337,2023-07-09,2023-08-07,premium
user_2367,2023-12-08,2024-01-06,pro
user_16329,2023-07-08,2023-08-06,basic
user_3370,2023-07-23,2023-08-21,pro
user_4606,2023-09-08,2023-10-07,premium
user_7959,2023-09-07,2023-10-06,pro
user_9275,2023-10-24,2023-11-22,premium
user_14300,2023-05-20,2023-06-18,basic
user_1239,2023-11-26,2023-12-25,basic
user_912,2023-11-24,2023-12-23,pro
user_20803,2023-12-20,2024-01-18,premium
user_911,2023-10-13,2023-11-11,basic
user_316,2023-07-15,2023-08-13,basic
user_13029,2023-12-26,2024-01-24,basic
user_2200,2023-10-19,2023-11-17,pro
user_14846,2023-05-08,2023-06-06,premium
user_459,2023-06-11,2023-07-10,basic
user_17105,2023-12-18,2024-01-16,pro
user_26289,2023-09-24,2023-10-23,basic
user_23986,2023-11-07,2023-12-06,basic
user_999,2023-11-21,2023-12-20,basic
user_5719,2023-08-23,2023-09-21,basic
user_28551,2023-10-11,2023-11-09,pro
user_12085,2023-06-14,2023-07-13,pro
user_5222,2023-12-27,2024-01-25,pro
user_10725,2023-12-19,2024-01-17,pro
user_16009,2023-10-24,2023-11-22,basic
user_26975,2023-06-19,2023-07-18,premium
user_17416,2023-07-03,2023-08-01,pro
user_16132,2023-05-21,2023-06-19,pro
user_7780,2023-10-23,2023-11-21,pro
user_4574,2023-07-07,2023-08-05,basic
user_27314,2023-06-18,2023-07-17,pro
user_8585,2023-12-13,2024-01-11,premium
user_21774,2023-07-30,2023-08-28,premium
user_11578,2023-10-26,2023-11-24,premium
user_28178,2023-07-13,2023-08-11,premium
user_4915,2023-09-15,2023-10-14,premium
user_18213,2023-11-18,2023-12-17,basic
user_17260,2023-09-29,2023-10-28,pro
user_3747,2023-07-21,2023-08-19,premium
user_17702,2023-06-02,2023-07-01,premium
user_19793,2023-11-30,2023-12-29,basic
user_5752,2023-04-11,2023-05-10,basic
user_25041,2023-06-16,2023-07-15,premium
user_16016,2023-12-11,2024-01-09,basic
user_2916,2023-11-16,2023-12-15,pro
user_10919,2023-11-11,2023-12-10,pro
user_1579,2023-08-26,2023-09-24,pro
user_1002,2023-09-19,2023-10-18,premium
user_29961,2023-10-31,2023-11-29,basic
user_22421,2023-03-06,2023-04-04,pro
user_15768,2023-11-25,2023-12-24,pro
user_13143,2023-08-10,2023-09-08,basic
user_1365,2023-09-19,2023-10-18,premium
user_36,2023-10-09,2023-11-07,premium
user_387,2023-08-31,2023-09-29,premium
user_23953,2023-07-01,2023-07-30,premium
user_17072,2023-10-20,2023-11-18,pro
user_2524,2023-11-01,2023-11-30,basic
user_24390,2023-12-07,2024-01-05,basic
user_13112,2023-10-19,2023-11-17,premium
user_6049,2023-09-22,2023-10-21,premium
user_11469,2023-12-05,2024-01-03,pro
user_17811,2023-12-19,2024-01-17,premium
user_13317,2023-10-21,2023-11-19,premium
user_14365,2023-09-23,2023-10-22,premium
user_22223,2023-09-05,2023-10-04,premium
user_23807,2023-11-07,2023-12-06,premium
user_19920,2023-12-04,2024-01-02,pro
user_13662,2023-12-10,2024-01-08,pro
user_20512,2023-04-14,2023-05-13,basic
user_21238,2023-11-23,2023-12-22,premium
user_5196,2023-09-09,2023-10-08,basic
user_18011,2023-12-05,2024-01-03,premium
user_21578,2023-05-01,2023-05-30,premium
user_17576,2023-10-15,2023-11-13,pro
user_13280,2023-07-23,2023-08-21,premium
user_5158,2023-04-27,2023-05-26,pro
user_6129,2023-06-02,2023-07-01,basic
user_27884,2023-12-10,2024-01-08,pro
user_23809,2023-05-09,2023-06-07,basic
user_28960,2023-03-25,2023-04-23,basic
user_29154,2023-11-14,2023-12-13,premium
user_21472,2023-05-29,2023-06-27,basic
user_8608,2023-05-12,2023-06-10,premium
user_7563,2023-06-21,2023-07-20,pro
user_28003,2023-04-24,2023-05-23,premium
user_7110,2023-08-08,2023-09-06,basic
user_6784,2023-10-30,2023-11-28,basic
user_1338,2023-10-21,2023-11-19,pro
user_28345,2023-11-24,2023-12-23,basic
user_8939,2023-11-28,2023-12-27,basic
user_2634,2023-09-29,2023-10-28,basic
user_27896,2023-12-31,2024-01-29,pro
user_29617,2023-05-15,2023-06-13,basic
user_28558,2023-06-11,2023-07-10,pro
user_15339,2023-08-16,2023-09-14,pro
user_13507,2023-07-17,2023-08-15,basic
user_4163,2023-07-29,2023-08-27,basic
user_17050,2023-10-26,2023-11-24,pro
user_22611,2023-07-29,2023-08-27,pro
user_9187,2023-12-08,2024-01-06,premium
user_4507,2023-11-12,2023-12-11,pro
user_4388,2023-08-29,2023-09-27,pro
user_16919,2023-12-12,2024-01-10,premium
user_8043,2023-08-30,2023-09-28,premium
user_19312,2023-05-24,2023-06-22,premium
user_28888,2023-11-19,2023-12-18,pro
user_14093,2023-06-19,2023-07-18,pro
user_2005,2023-06-29,2023-07-28,basic
user_463,2023-09-06,2023-10-05,premium
user_9708,2023-03-23,2023-04-21,basic
user_6190,2023-11-07,2023-12-06,pro
user_28144,2023-12-07,2024-01-05,pro
user_27332,2023-05-07,2023-06-05,pro
user_24924,2023-08-05,2023-09-03,pro
user_5790,2023-08-28,2023-09-26,basic
user_7341,2023-04-06,2023-05-05,pro
user_11347,2023-05-07,2023-06-05,pro
user_201,2023-10-19,2023-11-17,basic
user_24590,2023-10-12,2023-11-10,premium
user_26953,2023-07-31,2023-08-29,basic
user_24415,2023-06-20,2023-07-19,premium
user_17389,2023-11-24,2023-12-23,pro
user_13604,2023-11-02,2023-12-01,pro
user_22667,2023-07-15,2023-08-13,pro
user_21923,2023-03-30,2023-04-28,pro
user_25926,2023-11-25,2023-12-24,basic
user_5795,2023-06-29,2023-07-28,premium
user_21147,2023-11-11,2023-12-10,premium
user_475,2023-11-29,2023-12-28,premium
user_3573,2023-08-13,2023-09-11,pro
user_11579,2023-11-13,2023-12-12,pro
user_766,2023-06-19,2023-07-18,premium
user_17329,2023-04-03,2023-05-02,pro
user_11609,2023-10-23,2023-11-21,basic
user_21753,2023-09-17,2023-10-16,basic
user_23683,2023-10-08,2023-11-06,pro
user_21732,2023-12-18,2024-01-16,pro
user_26063,2023-10-05,2023-11-03,basic
user_1706,2023-04-30,2023-05-29,pro
user_3255,2023-10-07,2023-11-05,pro
user_22949,2023-12-26,2024-01-24,pro
user_4761,2023-06-02,2023-07-01,premium
user_17429,2023-12-16,2024-01-14,premium
user_14983,2023-09-04,2023-10-03,basic
user_20272,2023-12-18,2024-01-16,basic
user_19498,2023-11-13,2023-12-12,basic
user_266,2023-07-31,2023-08-29,pro
user_22568,2023-09-10,2023-10-09,basic
user_18816,2023-09-19,2023-10-18,premium
user_10432,2023-10-20,2023-11-18,pro
user_16510,2024-01-01,2024-01-30,basic
user_29943,2023-06-07,2023-07-06,premium
user_18092,2023-08-13,2023-09-11,pro
user_22593,2023-09-12,2023-10-11,pro
user_26957,2023-08-03,2023-09-01,pro
user_19847,2023-07-06,2023-08-04,premium
user_16046,2024-01-01,2024-01-30,pro
user_2960,2023-07-04,2023-08-02,pro
user_9488,2023-10-06,2023-11-04,basic
user_3199,2023-06-01,2023-06-30,premium
user_6920,2023-05-16,2023-06-14,premium
user_3946,2023-10-19,2023-11-17,premium
user_2023,2023-12-29,2024-01-27,pro
user_2413,2023-10-27,2023-11-25,pro
user_2012,2023-06-08,2023-07-07,basic
user_7762,2023-05-29,2023-06-27,basic
user_5663,2023-05-29,2023-06-27,basic
user_28617,2023-10-29,2023-11-27,basic
user_20718,2023-10-03,2023-11-01,premium
user_9134,2023-05-21,2023-06-19,premium
user_22771,2023-03-31,2023-04-29,pro
user_4615,2023-09-14,2023-10-13,pro
user_15031,2023-08-29,2023-09-27,basic
user_24393,2023-12-27,2024-01-25,premium
user_13364,2023-11-20,2023-12-19,premium
user_7604,2023-12-05,2024-01-03,basic
user_17266,2023-11-23,2023-12-22,pro
user_18762,2023-07-15,2023-08-13,basic
user_18012,2023-10-16,2023-11-14,pro
user_13478,2023-10-06,2023-11-04,premium
user_3183,2023-12-15,2024-01-13,premium
user_3659,2023-10-16,2023-11-14,premium
user_5805,2023-09-16,2023-10-15,pro
user_2410,2023-07-23,2023-08-21,pro
user_984,2023-06-06,2023-07-05,pro
user_5018,2023-12-07,2024-01-05,pro
user_27489,2023-07-16,2023-08-14,pro
user_11185,2023-09-12,2023-10-11,pro
user_13995,2023-08-28,2023-09-26,pro
user_17424,2023-10-04,2023-11-02,basic
user_23659,2023-08-15,2023-09-13,pro
user_28299,2023-09-16,2023-10-15,pro
user_17605,2023-11-16,2023-12-15,premium
user_24591,2023-04-21,2023-05-20,basic
user_23154,2023-10-11,2023-11-09,pro
user_28850,2023-07-27,2023-08-25,basic
user_11988,2023-09-07,2023-10-06,pro
user_23700,2023-10-07,2023-11-05,pro
user_8560,2023-09-11,2023-10-10,basic
user_19916,2023-09-27,2023-10-26,basic
user_21110,2023-08-26,2023-09-24,premium
user_11898,2023-12-13,2024-01-11,pro
user_15806,2023-12-02,2023-12-31,pro
user_16270,2023-06-16,2023-07-15,pro
user_7096,2023-05-31,2023-06-29,premium
user_25390,2023-12-26,2024-01-24,premium
user_794,2023-12-22,2024-01-20,premium
user_5451,2023-11-15,2023-12-14,basic
user_9070,2023-08-06,2023-09-04,basic
user_16425,2023-08-09,2023-09-07,pro
user_6173,2023-03-27,2023-04-25,premium
user_13788,2023-09-22,2023-10-21,pro
user_13060,2023-07-26,2023-08-24,basic
user_17495,2023-05-14,2023-06-12,pro
user_8555,2023-08-26,2023-09-24,pro
user_11257,2023-06-23,2023-07-22,premium
user_5256,2023-09-27,2023-10-26,basic
user_3304,2023-09-19,2023-10-18,premium
user_5939,2023-10-14,2023-11-12,basic
user_29386,2023-07-28,2023-08-26,pro
user_5394,2023-09-20,2023-10-19,pro
user_9854,2023-10-30,2023-11-28,basic
user_8260,2023-06-18,2023-07-17,basic
user_9838,2023-08-23,2023-09-21,pro
user_13048,2023-09-22,2023-10-21,pro
user_8474,2023-06-28,2023-07-27,premium
user_17473,2023-11-11,2023-12-10,premium
user_23243,2023-03-09,2023-04-07,basic
user_26016,2023-09-02,2023-10-01,basic
user_4365,2023-12-11,2024-01-09,basic
user_6197,2023-09-10,2023-10-09,basic
user_24641,2023-07-21,2023-08-19,premium
user_18371,2023-10-19,2023-11-17,premium
user_17582,2023-11-25,2023-12-24,pro
user_7707,2023-09-16,2023-10-15,basic
user_21172,2023-07-20,2023-08-18,pro
user_23277,2023-04-11,2023-05-10,pro
user_20551,2023-05-04,2023-06-02,basic
user_15598,2023-11-02,2023-12-01,basic
user_16419,2023-03-07,2023-04-05,basic
user_8612,2023-10-22,2023-11-20,premium
user_25910,2023-08-04,2023-09-02,premium
user_26685,2023-12-03,2024-01-01,basic
user_16054,2023-10-09,2023-11-07,basic
user_1039,2023-09-17,2023-10-16,premium
user_3412,2023-09-29,2023-10-28,premium
user_23325,2023-08-08,2023-09-06,pro
user_29227,2023-10-27,2023-11-25,basic
user_6625,2023-12-15,2024-01-13,basic
user_6597,2023-07-25,2023-08-23,basic
user_27126,2023-11-30,2023-12-29,pro
user_15466,2023-06-26,2023-07-25,premium
user_3702,2023-11-20,2023-12-19,basic
user_13395,2023-07-21,2023-08-19,pro
user_13615,2023-10-27,2023-11-25,premium
user_1263,2023-09-16,2023-10-15,pro
user_4628,2023-12-05,2024-01-03,premium
user_15433,2023-10-19,2023-11-17,basic
user_11498,2023-07-20,2023-08-18,pro
user_300,2024-01-01,2024-01-30,pro
user_10195,2023-02-10,2023-03-11,premium
user_26958,2023-05-15,2023-06-13,basic
user_13374,2023-10-06,2023-11-04,pro
user_27868,2023-11-15,2023-12-14,pro
user_5508,2023-10-19,2023-11-17,basic
user_29684,2023-05-28,2023-06-26,premium
user_18313,2023-11-23,2023-12-22,basic
user_20099,2023-10-30,2023-11-28,pro
user_25994,2023-11-21,2023-12-20,basic
user_13560,2023-05-19,2023-06-17,basic
user_9169,2023-05-21,2023-06-19,basic
user_25445,2023-12-10,2024-01-08,premium
user_13548,2023-10-29,2023-11-27,basic
user_24818,2023-11-14,2023-12-13,premium
user_13237,2023-05-02,2023-05-31,pro
user_5651,2023-11-08,2023-12-07,premium
user_21680,2023-04-19,2023-05-18,pro
user_27590,2023-07-23,2023-08-21,pro
user_11046,2023-09-02,2023-10-01,basic
user_11379,2023-12-06,2024-01-04,pro
user_22468,2023-07-28,2023-08-26,pro
user_13271,2023-05-19,2023-06-17,premium
user_246,2023-12-29,2024-01-27,premium
user_12006,2023-12-06,2024-01-04,premium
user_16654,2023-07-19,2023-08-17,pro
user_29977,2023-10-08,2023-11-06,pro
user_29555,2023-11-20,2023-12-19,premium
user_3480,2023-12-17,2024-01-15,basic
user_979,2023-09-20,2023-10-19,premium
user_9133,2023-12-15,2024-01-13,premium
user_18163,2023-08-24,2023-09-22,premium
user_25856,2023-05-26,2023-06-24,premium
user_25637,2023-11-06,2023-12-05,pro
user_29678,2023-09-19,2023-10-18,premium
user_16555,2023-10-07,2023-11-05,basic
user_7812,2023-10-25,2023-11-23,basic
user_4019,2023-10-07,2023-11-05,basic
user_20621,2023-12-08,2024-01-06,premium
user_3329,2023-09-22,2023-10-21,basic
user_23898,2023-10-06,2023-11-04,pro
user_23294,2023-12-15,2024-01-13,pro
user_21300,2023-12-21,2024-01-19,pro
user_24252,2023-12-14,2024-01-12,pro
user_27682,2023-10-17,2023-11-15,basic
user_27439,2023-02-01,2023-03-02,basic
user_18263,2023-12-02,2023-12-31,pro
user_27457,2023-11-07,2023-12-06,premium
user_2747,2023-11-29,2023-12-28,premium
user_7217,2023-03-14,2023-04-12,premium
user_7821,2023-12-23,2024-01-21,premium
user_19080,2023-06-06,2023-07-05,pro
user_1194,2023-08-22,2023-09-20,pro
user_17679,2023-03-01,2023-03-30,basic
user_16225,2023-09-12,2023-10-11,basic
user_14555,2023-06-06,2023-07-05,premium
user_8452,2023-06-28,2023-07-27,basic
user_2049,2023-04-04,2023-05-03,pro
user_15478,2023-12-21,2024-01-19,basic
user_22095,2023-05-10,2023-06-08,premium
user_21318,2023-08-25,2023-09-23,pro
user_16987,2023-08-28,2023-09-26,basic
user_5911,2023-04-26,2023-05-25,premium
user_2378,2023-11-21,2023-12-20,premium
user_13789,2023-07-31,2023-08-29,premium
user_10934,2023-02-27,2023-03-28,pro
user_13397,2023-12-05,2024-01-03,premium
user_13925,2023-12-06,2024-01-04,pro
user_17446,2023-10-04,2023-11-02,basic
user_8669,2023-04-19,2023-05-18,premium
user_29423,2023-05-23,2023-06-21,premium
user_21782,2023-08-25,2023-09-23,premium
user_266,2023-09-24,2023-10-23,pro
user_11041,2023-08-22,2023-09-20,pro
user_9061,2023-12-05,2024-01-03,premium
user_16917,2023-07-28,2023-08-26,premium
user_2831,2023-05-22,2023-06-20,premium
user_28949,2023-09-18,2023-10-17,basic
user_796,2023-11-27,2023-12-26,premium
user_10401,2023-10-25,2023-11-23,premium
user_16885,2023-11-27,2023-12-26,pro
user_3738,2023-05-06,2023-06-04,pro
user_19440,2023-10-30,2023-11-28,pro
user_13041,2023-03-25,2023-04-23,basic
user_21800,2023-10-28,2023-11-26,basic
user_23486,2023-12-18,2024-01-16,basic
user_18027,2023-07-25,2023-08-23,premium
user_29461,2023-07-21,2023-08-19,pro
user_3702,2023-07-26,2023-08-24,basic
user_28769,2023-03-16,2023-04-14,basic
user_20107,2023-05-29,2023-06-27,premium
user_19907,2023-10-17,2023-11-15,pro
user_18350,2023-10-24,2023-11-22,basic
user_5068,2023-11-17,2023-12-16,basic
user_15951,2023-03-14,2023-04-12,pro
user_5254,2023-08-04,2023-09-02,basic
user_11067,2023-10-23,2023-11-21,pro
user_17984,2023-07-06,2023-08-04,pro
user_20292,2023-10-22,2023-11-20,pro
user_5668,2023-12-22,2024-01-20,premium
user_27763,2023-04-11,2023-05-10,basic
user_18761,2023-06-14,2023-07-13,basic
user_6913,2023-07-02,2023-07-31,basic
user_27206,2023-08-20,2023-09-18,pro
user_13906,2023-09-24,2023-10-23,pro
user_3461,2023-10-03,2023-11-01,premium
user_6533,2023-10-05,2023-11-03,premium
user_2511,2023-12-22,2024-01-20,basic
user_4123,2023-11-21,2023-12-20,pro
user_29614,2023-11-21,2023-12-20,basic
user_9003,2023-07-12,2023-08-10,premium
user_5265,2023-12-19,2024-01-17,basic
user_9544,2023-10-04,2023-11-02,basic
user_11215,2023-06-25,2023-07-24,premium
user_1791,2023-11-14,2023-12-13,premium
user_13810,2023-05-08,2023-06-06,premium
user_15412,2023-10-16,2023-11-14,pro
user_15451,2023-12-19,2024-01-17,basic
user_13041,2023-05-24,2023-06-22,pro
user_13521,2023-10-02,2023-10-31,premium
user_18084,2023-08-14,2023-09-12,pro
user_28371,2023-08-27,2023-09-25,pro
user_28372,2023-06-03,2023-07-02,basic
user_3602,2023-04-17,2023-05-16,basic
user_15061,2023-08-31,2023-09-29,premium
user_736,2023-07-03,2023-08-01,basic
user_4624,2023-09-21,2023-10-20,basic
user_7289,2023-05-22,2023-06-20,pro
user_26232,2023-08-11,2023-09-09,pro
user_10869,2023-10-09,2023-11-07,pro
user_5127,2023-05-07,2023-06-05,pro
user_13106,2023-08-15,2023-09-13,basic
user_21530,2023-06-30,2023-07-29,pro
user_19150,2023-05-27,2023-06-25,basic
user_5760,2023-03-27,2023-04-25,basic
user_23970,2023-09-11,2023-10-10,pro
user_9464,2023-09-11,2023-10-10,pro
user_24119,2023-08-28,2023-09-26,basic
user_22669,2023-07-19,2023-08-17,pro
user_21089,2023-12-23,2024-01-21,basic
user_5229,2023-06-09,2023-07-08,basic
user_20163,2023-03-31,2023-04-29,pro
user_28119,2023-11-04,2023-12-03,premium
user_10522,2023-09-06,2023-10-05,basic
user_26821,2023-08-28,2023-09-26,premium
user_14799,2023-09-12,2023-10-11,basic
user_7438,2023-08-09,2023-09-07,pro
user_23931,2023-04-06,2023-05-05,premium
user_17006,2023-12-13,2024-01-11,premium
user_4133,2023-06-06,2023-07-05,premium
user_27089,2023-11-14,2023-12-13,premium
user_3041,2023-12-21,2024-01-19,pro
user_3794,2023-10-01,2023-10-30,pro
user_14203,2023-10-12,2023-11-10,basic
user_6970,2023-12-08,2024-01-06,basic
user_4978,2023-12-22,2024-01-20,pro
user_3551,2023-05-20,2023-06-18,premium
user_18635,2023-08-20,2023-09-18,basic
user_8071,2023-06-26,2023-07-25,premium
user_14726,2023-11-23,2023-12-22,premium
user_6192,2023-08-11,2023-09-09,premium
user_27081,2023-10-01,2023-10-30,pro
user_22497,2023-08-12,2023-09-10,premium
user_29375,2023-11-04,2023-12-03,premium
user_11763,2023-09-05,2023-10-04,premium
user_16182,2023-03-27,2023-04-25,basic
user_29034,2023-08-15,2023-09-13,basic
user_25492,2023-06-16,2023-07-15,basic
